"카메라 번호","주소","상세 설명","측정 시작 시간","측정 종료 시간","카메라 통과 인원 (IN)","카메라 통과 인원 (OUT)","데이터입력시간"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 02:40:39","2022-10-05 02:50:39","62","94","2022-10-05 02:50:39"
"2","계동길 69","계동교회 앞","2022-10-05 02:40:39","2022-10-05 02:50:39","300","544","2022-10-05 02:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 02:50:39","2022-10-05 03:00:39","62","94","2022-10-05 03:00:39"
"2","계동길 69","계동교회 앞","2022-10-05 02:50:39","2022-10-05 03:00:39","316","578","2022-10-05 03:00:39"
"2","계동길 69","계동교회 앞","2022-10-05 03:00:39","2022-10-05 03:10:39","338","638","2022-10-05 03:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 03:00:39","2022-10-05 03:10:39","67","94","2022-10-05 03:10:39"
"2","계동길 69","계동교회 앞","2022-10-05 03:10:39","2022-10-05 03:20:39","360","701","2022-10-05 03:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 03:10:39","2022-10-05 03:20:39","67","94","2022-10-05 03:20:39"
"2","계동길 69","계동교회 앞","2022-10-05 03:20:39","2022-10-05 03:30:39","384","760","2022-10-05 03:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 03:20:39","2022-10-05 03:30:39","67","95","2022-10-05 03:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 03:30:39","2022-10-05 03:40:39","68","103","2022-10-05 03:40:39"
"2","계동길 69","계동교회 앞","2022-10-05 03:30:39","2022-10-05 03:40:39","418","800","2022-10-05 03:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 03:40:39","2022-10-05 03:50:39","79","115","2022-10-05 03:50:39"
"2","계동길 69","계동교회 앞","2022-10-05 03:40:39","2022-10-05 03:50:39","466","864","2022-10-05 03:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 03:50:39","2022-10-05 04:00:39","89","137","2022-10-05 04:00:39"
"2","계동길 69","계동교회 앞","2022-10-05 03:50:39","2022-10-05 04:00:39","508","943","2022-10-05 04:00:39"
"2","계동길 69","계동교회 앞","2022-10-05 04:00:39","2022-10-05 04:10:39","560","1019","2022-10-05 04:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 04:00:39","2022-10-05 04:10:39","89","137","2022-10-05 04:10:39"
"2","계동길 69","계동교회 앞","2022-10-05 04:10:39","2022-10-05 04:20:39","598","1090","2022-10-05 04:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 04:10:39","2022-10-05 04:20:39","93","139","2022-10-05 04:20:39"
"2","계동길 69","계동교회 앞","2022-10-05 04:20:39","2022-10-05 04:30:39","658","1173","2022-10-05 04:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 04:20:39","2022-10-05 04:30:39","93","139","2022-10-05 04:30:39"
"2","계동길 69","계동교회 앞","2022-10-05 04:30:39","2022-10-05 04:40:39","719","1261","2022-10-05 04:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 04:30:39","2022-10-05 04:40:39","93","143","2022-10-05 04:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 04:40:39","2022-10-05 04:50:39","93","146","2022-10-05 04:50:39"
"2","계동길 69","계동교회 앞","2022-10-05 04:40:39","2022-10-05 04:50:39","796","1379","2022-10-05 04:50:39"
"2","계동길 69","계동교회 앞","2022-10-05 04:50:39","2022-10-05 05:00:39","866","1490","2022-10-05 05:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 04:50:39","2022-10-05 05:00:39","93","146","2022-10-05 05:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 05:00:39","2022-10-05 05:10:39","101","157","2022-10-05 05:10:39"
"2","계동길 69","계동교회 앞","2022-10-05 05:00:39","2022-10-05 05:10:39","972","1601","2022-10-05 05:10:39"
"2","계동길 69","계동교회 앞","2022-10-05 05:10:39","2022-10-05 05:20:39","1083","1740","2022-10-05 05:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 05:10:39","2022-10-05 05:20:39","103","160","2022-10-05 05:20:39"
"2","계동길 69","계동교회 앞","2022-10-05 05:20:39","2022-10-05 05:30:39","1161","1857","2022-10-05 05:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 05:20:39","2022-10-05 05:30:39","111","164","2022-10-05 05:30:39"
"2","계동길 69","계동교회 앞","2022-10-05 05:30:39","2022-10-05 05:40:39","1249","1958","2022-10-05 05:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 05:30:39","2022-10-05 05:40:39","111","164","2022-10-05 05:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 05:40:39","2022-10-05 05:50:39","114","166","2022-10-05 05:50:39"
"2","계동길 69","계동교회 앞","2022-10-05 05:40:39","2022-10-05 05:50:39","1347","2086","2022-10-05 05:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 05:50:39","2022-10-05 06:00:39","117","166","2022-10-05 06:00:39"
"2","계동길 69","계동교회 앞","2022-10-05 05:50:39","2022-10-05 06:00:39","1428","2182","2022-10-05 06:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 06:00:39","2022-10-05 06:10:39","119","174","2022-10-05 06:10:39"
"2","계동길 69","계동교회 앞","2022-10-05 06:00:39","2022-10-05 06:10:39","1521","2270","2022-10-05 06:10:39"
"2","계동길 69","계동교회 앞","2022-10-05 06:10:39","2022-10-05 06:20:39","1612","2354","2022-10-05 06:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 06:10:39","2022-10-05 06:20:39","121","189","2022-10-05 06:20:39"
"2","계동길 69","계동교회 앞","2022-10-05 06:20:39","2022-10-05 06:30:39","1698","2491","2022-10-05 06:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 06:20:39","2022-10-05 06:30:39","121","189","2022-10-05 06:30:39"
"2","계동길 69","계동교회 앞","2022-10-05 06:30:39","2022-10-05 06:40:39","1817","2641","2022-10-05 06:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 06:30:39","2022-10-05 06:40:39","123","208","2022-10-05 06:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 06:40:39","2022-10-05 06:50:39","136","222","2022-10-05 06:50:39"
"2","계동길 69","계동교회 앞","2022-10-05 06:40:39","2022-10-05 06:50:39","2182","3032","2022-10-05 06:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 06:50:39","2022-10-05 07:00:39","147","231","2022-10-05 07:00:39"
"2","계동길 69","계동교회 앞","2022-10-05 06:50:39","2022-10-05 07:00:39","2616","3382","2022-10-05 07:00:39"
"2","계동길 69","계동교회 앞","2022-10-05 07:00:39","2022-10-05 07:10:39","3177","3855","2022-10-05 07:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 07:00:39","2022-10-05 07:10:39","165","255","2022-10-05 07:10:39"
"2","계동길 69","계동교회 앞","2022-10-05 07:10:39","2022-10-05 07:20:39","3746","4288","2022-10-05 07:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 07:10:39","2022-10-05 07:20:39","166","259","2022-10-05 07:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 07:20:39","2022-10-05 07:30:39","172","259","2022-10-05 07:30:39"
"2","계동길 69","계동교회 앞","2022-10-05 07:20:39","2022-10-05 07:30:39","4196","4744","2022-10-05 07:30:39"
"2","계동길 69","계동교회 앞","2022-10-05 07:30:39","2022-10-05 07:40:39","4664","5133","2022-10-05 07:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 07:30:39","2022-10-05 07:40:39","187","283","2022-10-05 07:40:39"
"2","계동길 69","계동교회 앞","2022-10-05 07:40:39","2022-10-05 07:50:39","5182","5546","2022-10-05 07:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 07:40:39","2022-10-05 07:50:39","213","302","2022-10-05 07:50:39"
"2","계동길 69","계동교회 앞","2022-10-05 07:50:39","2022-10-05 08:00:39","5699","5911","2022-10-05 08:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 07:50:39","2022-10-05 08:00:39","224","313","2022-10-05 08:00:39"
"2","계동길 69","계동교회 앞","2022-10-05 08:00:39","2022-10-05 08:10:39","6187","6256","2022-10-05 08:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 08:00:39","2022-10-05 08:10:39","229","322","2022-10-05 08:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 08:10:39","2022-10-05 08:20:39","236","339","2022-10-05 08:20:39"
"2","계동길 69","계동교회 앞","2022-10-05 08:10:39","2022-10-05 08:20:39","6628","6620","2022-10-05 08:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 08:20:39","2022-10-05 08:30:39","253","359","2022-10-05 08:30:39"
"2","계동길 69","계동교회 앞","2022-10-05 08:20:39","2022-10-05 08:30:39","6974","6954","2022-10-05 08:30:39"
"2","계동길 69","계동교회 앞","2022-10-05 08:30:39","2022-10-05 08:40:39","7285","7280","2022-10-05 08:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 08:30:39","2022-10-05 08:40:39","265","385","2022-10-05 08:40:39"
"2","계동길 69","계동교회 앞","2022-10-05 08:40:39","2022-10-05 08:50:40","7624","7621","2022-10-05 08:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 08:40:39","2022-10-05 08:50:40","276","414","2022-10-05 08:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 08:50:40","2022-10-05 09:00:40","289","433","2022-10-05 09:00:40"
"2","계동길 69","계동교회 앞","2022-10-05 08:50:40","2022-10-05 09:00:40","7972","7945","2022-10-05 09:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 09:00:40","2022-10-05 09:10:40","292","460","2022-10-05 09:10:40"
"2","계동길 69","계동교회 앞","2022-10-05 09:00:40","2022-10-05 09:10:40","8350","8412","2022-10-05 09:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 09:10:40","2022-10-05 09:20:40","300","489","2022-10-05 09:20:40"
"2","계동길 69","계동교회 앞","2022-10-05 09:10:40","2022-10-05 09:20:40","8752","8817","2022-10-05 09:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 09:20:40","2022-10-05 09:30:40","309","531","2022-10-05 09:30:40"
"2","계동길 69","계동교회 앞","2022-10-05 09:20:40","2022-10-05 09:30:40","9078","9202","2022-10-05 09:30:40"
"2","계동길 69","계동교회 앞","2022-10-05 09:30:40","2022-10-05 09:40:40","9457","9623","2022-10-05 09:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 09:30:40","2022-10-05 09:40:40","346","564","2022-10-05 09:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 09:40:40","2022-10-05 09:50:40","360","590","2022-10-05 09:50:40"
"2","계동길 69","계동교회 앞","2022-10-05 09:40:40","2022-10-05 09:50:40","9829","10048","2022-10-05 09:50:40"
"2","계동길 69","계동교회 앞","2022-10-05 09:50:40","2022-10-05 10:00:40","10262","10540","2022-10-05 10:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 09:50:40","2022-10-05 10:00:40","376","631","2022-10-05 10:00:40"
"2","계동길 69","계동교회 앞","2022-10-05 10:00:40","2022-10-05 10:10:40","10554","10865","2022-10-05 10:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 10:00:40","2022-10-05 10:10:40","408","673","2022-10-05 10:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 10:10:40","2022-10-05 10:20:40","432","691","2022-10-05 10:20:40"
"2","계동길 69","계동교회 앞","2022-10-05 10:10:40","2022-10-05 10:20:40","10836","11178","2022-10-05 10:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 10:20:40","2022-10-05 10:30:40","450","744","2022-10-05 10:30:40"
"2","계동길 69","계동교회 앞","2022-10-05 10:20:40","2022-10-05 10:30:40","11069","11414","2022-10-05 10:30:40"
"2","계동길 69","계동교회 앞","2022-10-05 10:30:40","2022-10-05 10:40:40","11390","11759","2022-10-05 10:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 10:30:40","2022-10-05 10:40:40","475","776","2022-10-05 10:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 10:40:40","2022-10-05 10:50:40","500","808","2022-10-05 10:50:40"
"2","계동길 69","계동교회 앞","2022-10-05 10:40:40","2022-10-05 10:50:40","11732","12119","2022-10-05 10:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 10:50:40","2022-10-05 11:00:40","543","856","2022-10-05 11:00:40"
"2","계동길 69","계동교회 앞","2022-10-05 10:50:40","2022-10-05 11:00:40","12023","12585","2022-10-05 11:00:40"
"2","계동길 69","계동교회 앞","2022-10-05 11:00:40","2022-10-05 11:10:40","12314","12984","2022-10-05 11:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 11:00:40","2022-10-05 11:10:40","571","901","2022-10-05 11:10:40"
"2","계동길 69","계동교회 앞","2022-10-05 11:10:40","2022-10-05 11:20:40","12609","13259","2022-10-05 11:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 11:10:40","2022-10-05 11:20:40","643","946","2022-10-05 11:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 11:20:40","2022-10-05 11:30:40","660","995","2022-10-05 11:30:40"
"2","계동길 69","계동교회 앞","2022-10-05 11:20:40","2022-10-05 11:30:40","12901","13588","2022-10-05 11:30:40"
"2","계동길 69","계동교회 앞","2022-10-05 11:30:40","2022-10-05 11:40:40","13134","13861","2022-10-05 11:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 11:30:40","2022-10-05 11:40:40","706","1053","2022-10-05 11:40:40"
"2","계동길 69","계동교회 앞","2022-10-05 11:40:40","2022-10-05 11:50:40","13472","14226","2022-10-05 11:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 11:40:40","2022-10-05 11:50:40","767","1115","2022-10-05 11:50:40"
"2","계동길 69","계동교회 앞","2022-10-05 11:50:40","2022-10-05 12:00:40","13745","14599","2022-10-05 12:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 11:50:40","2022-10-05 12:00:40","807","1165","2022-10-05 12:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 12:00:40","2022-10-05 12:10:40","864","1265","2022-10-05 12:10:40"
"2","계동길 69","계동교회 앞","2022-10-05 12:00:40","2022-10-05 12:10:40","14099","14927","2022-10-05 12:10:40"
"2","계동길 69","계동교회 앞","2022-10-05 12:10:40","2022-10-05 12:20:40","14529","15307","2022-10-05 12:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 12:10:40","2022-10-05 12:20:40","934","1375","2022-10-05 12:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 12:20:40","2022-10-05 12:30:40","1015","1464","2022-10-05 12:30:40"
"2","계동길 69","계동교회 앞","2022-10-05 12:20:40","2022-10-05 12:30:40","14907","15695","2022-10-05 12:30:40"
"2","계동길 69","계동교회 앞","2022-10-05 12:30:40","2022-10-05 12:40:40","15260","16081","2022-10-05 12:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 12:30:40","2022-10-05 12:40:40","1079","1582","2022-10-05 12:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 12:40:40","2022-10-05 12:50:40","1152","1627","2022-10-05 12:50:40"
"2","계동길 69","계동교회 앞","2022-10-05 12:40:40","2022-10-05 12:50:40","15670","16445","2022-10-05 12:50:40"
"2","계동길 69","계동교회 앞","2022-10-05 12:50:40","2022-10-05 13:00:40","15991","16803","2022-10-05 13:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 12:50:40","2022-10-05 13:00:40","1215","1708","2022-10-05 13:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 13:00:40","2022-10-05 13:10:40","1288","1756","2022-10-05 13:10:40"
"2","계동길 69","계동교회 앞","2022-10-05 13:00:40","2022-10-05 13:10:40","16272","17172","2022-10-05 13:10:40"
"2","계동길 69","계동교회 앞","2022-10-05 13:10:40","2022-10-05 13:20:40","16546","17478","2022-10-05 13:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 13:10:40","2022-10-05 13:20:40","1342","1820","2022-10-05 13:20:40"
"2","계동길 69","계동교회 앞","2022-10-05 13:20:40","2022-10-05 13:30:40","16841","17889","2022-10-05 13:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 13:20:40","2022-10-05 13:30:40","1407","1894","2022-10-05 13:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 13:30:40","2022-10-05 13:40:40","1470","2008","2022-10-05 13:40:40"
"2","계동길 69","계동교회 앞","2022-10-05 13:30:40","2022-10-05 13:40:40","17120","18224","2022-10-05 13:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 13:40:40","2022-10-05 13:50:40","1522","2070","2022-10-05 13:50:40"
"2","계동길 69","계동교회 앞","2022-10-05 13:40:40","2022-10-05 13:50:40","17370","18571","2022-10-05 13:50:40"
"2","계동길 69","계동교회 앞","2022-10-05 13:50:40","2022-10-05 14:00:40","17615","18864","2022-10-05 14:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 13:50:40","2022-10-05 14:00:40","1589","2146","2022-10-05 14:00:40"
"2","계동길 69","계동교회 앞","2022-10-05 14:00:40","2022-10-05 14:10:40","17898","19123","2022-10-05 14:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 14:00:40","2022-10-05 14:10:40","1657","2233","2022-10-05 14:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 14:10:40","2022-10-05 14:20:40","1719","2341","2022-10-05 14:20:40"
"2","계동길 69","계동교회 앞","2022-10-05 14:10:40","2022-10-05 14:20:40","18200","19406","2022-10-05 14:20:40"
"2","계동길 69","계동교회 앞","2022-10-05 14:20:40","2022-10-05 14:30:40","18449","19641","2022-10-05 14:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 14:20:40","2022-10-05 14:30:40","1812","2428","2022-10-05 14:30:40"
"2","계동길 69","계동교회 앞","2022-10-05 14:30:40","2022-10-05 14:40:40","18760","19927","2022-10-05 14:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 14:30:40","2022-10-05 14:40:40","1841","2488","2022-10-05 14:40:40"
"2","계동길 69","계동교회 앞","2022-10-05 14:40:40","2022-10-05 14:50:40","19027","20228","2022-10-05 14:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 14:40:40","2022-10-05 14:50:40","1911","2557","2022-10-05 14:50:40"
"2","계동길 69","계동교회 앞","2022-10-05 14:50:40","2022-10-05 15:00:40","19300","20485","2022-10-05 15:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 14:50:40","2022-10-05 15:00:40","2006","2626","2022-10-05 15:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 15:00:40","2022-10-05 15:10:40","2080","2719","2022-10-05 15:10:40"
"2","계동길 69","계동교회 앞","2022-10-05 15:00:40","2022-10-05 15:10:40","19565","20773","2022-10-05 15:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 15:10:40","2022-10-05 15:20:40","2194","2805","2022-10-05 15:20:40"
"2","계동길 69","계동교회 앞","2022-10-05 15:10:40","2022-10-05 15:20:40","19845","21053","2022-10-05 15:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 15:20:40","2022-10-05 15:30:40","2269","2885","2022-10-05 15:30:40"
"2","계동길 69","계동교회 앞","2022-10-05 15:20:40","2022-10-05 15:30:40","20172","21421","2022-10-05 15:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 15:30:40","2022-10-05 15:40:40","2319","2967","2022-10-05 15:40:40"
"2","계동길 69","계동교회 앞","2022-10-05 15:30:40","2022-10-05 15:40:40","20425","21675","2022-10-05 15:40:40"
"2","계동길 69","계동교회 앞","2022-10-05 15:40:40","2022-10-05 15:50:40","20742","21940","2022-10-05 15:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 15:40:40","2022-10-05 15:50:40","2382","3084","2022-10-05 15:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 15:50:40","2022-10-05 16:00:40","2441","3143","2022-10-05 16:00:40"
"2","계동길 69","계동교회 앞","2022-10-05 15:50:40","2022-10-05 16:00:40","20985","22241","2022-10-05 16:00:40"
"2","계동길 69","계동교회 앞","2022-10-05 16:00:40","2022-10-05 16:10:40","21232","22654","2022-10-05 16:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 16:00:40","2022-10-05 16:10:40","2520","3212","2022-10-05 16:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 16:10:40","2022-10-05 16:20:40","2582","3289","2022-10-05 16:20:40"
"2","계동길 69","계동교회 앞","2022-10-05 16:10:40","2022-10-05 16:20:40","21471","23049","2022-10-05 16:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 16:20:40","2022-10-05 16:30:40","2668","3343","2022-10-05 16:30:40"
"2","계동길 69","계동교회 앞","2022-10-05 16:20:40","2022-10-05 16:30:40","21713","23358","2022-10-05 16:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 16:30:40","2022-10-05 16:40:40","2722","3406","2022-10-05 16:40:40"
"2","계동길 69","계동교회 앞","2022-10-05 16:30:40","2022-10-05 16:40:40","21984","23755","2022-10-05 16:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 16:40:40","2022-10-05 16:50:40","2769","3484","2022-10-05 16:50:40"
"2","계동길 69","계동교회 앞","2022-10-05 16:40:40","2022-10-05 16:50:40","22252","24101","2022-10-05 16:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 16:50:40","2022-10-05 17:00:40","2813","3547","2022-10-05 17:00:40"
"2","계동길 69","계동교회 앞","2022-10-05 16:50:40","2022-10-05 17:00:40","22532","24404","2022-10-05 17:00:40"
"2","계동길 69","계동교회 앞","2022-10-05 17:00:40","2022-10-05 17:10:40","22735","24637","2022-10-05 17:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 17:00:40","2022-10-05 17:10:40","2871","3626","2022-10-05 17:10:40"
"2","계동길 69","계동교회 앞","2022-10-05 17:10:40","2022-10-05 17:20:40","22973","24957","2022-10-05 17:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 17:10:40","2022-10-05 17:20:40","2965","3714","2022-10-05 17:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 17:20:40","2022-10-05 17:30:40","3008","3796","2022-10-05 17:30:40"
"2","계동길 69","계동교회 앞","2022-10-05 17:20:40","2022-10-05 17:30:40","23272","25324","2022-10-05 17:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 17:30:40","2022-10-05 17:40:40","3084","3912","2022-10-05 17:40:40"
"2","계동길 69","계동교회 앞","2022-10-05 17:30:40","2022-10-05 17:40:40","23513","25631","2022-10-05 17:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 17:40:40","2022-10-05 17:50:40","3144","3976","2022-10-05 17:50:40"
"2","계동길 69","계동교회 앞","2022-10-05 17:40:40","2022-10-05 17:50:40","23766","26007","2022-10-05 17:50:40"
"2","계동길 69","계동교회 앞","2022-10-05 17:50:40","2022-10-05 18:00:40","24050","26321","2022-10-05 18:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 17:50:40","2022-10-05 18:00:40","3195","4034","2022-10-05 18:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 18:00:40","2022-10-05 18:10:40","3259","4102","2022-10-05 18:10:40"
"2","계동길 69","계동교회 앞","2022-10-05 18:00:40","2022-10-05 18:10:40","24320","26605","2022-10-05 18:10:40"
"2","계동길 69","계동교회 앞","2022-10-05 18:10:40","2022-10-05 18:20:40","24600","26960","2022-10-05 18:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 18:10:40","2022-10-05 18:20:40","3342","4154","2022-10-05 18:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 18:20:40","2022-10-05 18:30:40","3401","4220","2022-10-05 18:30:40"
"2","계동길 69","계동교회 앞","2022-10-05 18:20:40","2022-10-05 18:30:40","24815","27229","2022-10-05 18:30:40"
"2","계동길 69","계동교회 앞","2022-10-05 18:30:40","2022-10-05 18:40:40","24927","27494","2022-10-05 18:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 18:30:40","2022-10-05 18:40:40","3464","4295","2022-10-05 18:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 18:40:40","2022-10-05 18:50:40","3556","4383","2022-10-05 18:50:40"
"2","계동길 69","계동교회 앞","2022-10-05 18:40:40","2022-10-05 18:50:40","25028","27686","2022-10-05 18:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 18:50:40","2022-10-05 19:00:40","3604","4466","2022-10-05 19:00:40"
"2","계동길 69","계동교회 앞","2022-10-05 18:50:40","2022-10-05 19:00:40","25158","27883","2022-10-05 19:00:40"
"2","계동길 69","계동교회 앞","2022-10-05 19:00:40","2022-10-05 19:10:40","25294","28071","2022-10-05 19:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 19:00:40","2022-10-05 19:10:40","3674","4554","2022-10-05 19:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 19:10:40","2022-10-05 19:20:40","3715","4643","2022-10-05 19:20:40"
"2","계동길 69","계동교회 앞","2022-10-05 19:10:40","2022-10-05 19:20:40","25411","28222","2022-10-05 19:20:40"
"2","계동길 69","계동교회 앞","2022-10-05 19:20:40","2022-10-05 19:30:40","25532","28404","2022-10-05 19:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 19:20:40","2022-10-05 19:30:40","3756","4696","2022-10-05 19:30:40"
"2","계동길 69","계동교회 앞","2022-10-05 19:30:40","2022-10-05 19:40:40","25609","28533","2022-10-05 19:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 19:30:40","2022-10-05 19:40:40","3796","4760","2022-10-05 19:40:40"
"2","계동길 69","계동교회 앞","2022-10-05 19:40:40","2022-10-05 19:50:40","25696","28667","2022-10-05 19:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 19:40:40","2022-10-05 19:50:40","3857","4814","2022-10-05 19:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 19:50:40","2022-10-05 20:00:40","3888","4840","2022-10-05 20:00:40"
"2","계동길 69","계동교회 앞","2022-10-05 19:50:40","2022-10-05 20:00:40","25755","28761","2022-10-05 20:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-10-05 20:00:40","2022-10-05 20:10:40","3943","4898","2022-10-05 20:10:40"
